date,room_type,occupancy_rate,price,year,month,day,dayofweek,weekday,quarter,is_weekend,month_sin,month_cos,day_sin,day_cos,dayofweek_sin,dayofweek_cos,is_holiday,occupancy_rate_lag_1,occupancy_rate_lag_7,occupancy_rate_lag_30,occupancy_rate_rolling_mean_7d,occupancy_rate_rolling_std_7d,occupancy_rate_rolling_mean_30d,occupancy_rate_rolling_std_30d
2024-06-10 01:39:33.269831,Standard,0.7000683922325293,125.82421353349022,2024,6,10,0,Monday,2,0,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.0,1.0,0,0.834678610876658,0.7874170865577919,,0.7850490714759834,0.09881053635110315,0.7117485235855612,0.15377541183078247
2024-06-11 01:39:33.269831,Standard,0.6506849548339322,120.56374972817912,2024,6,11,1,Tuesday,2,0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0.7818314824680298,0.6234898018587336,0,0.7000683922325293,0.673842592718624,,0.7817408374924559,0.10343384085388063,0.7066598928562589,0.14767495088678628
2024-06-12 01:39:33.269831,Standard,0.6593103280735928,142.23486148596672,2024,6,12,2,Wednesday,2,0,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434,0,0.6506849548339322,0.7229964658188575,,0.772642817814561,0.11191534546368546,0.7030176186422076,0.1419965737555592
2024-06-13 01:39:33.269831,Standard,0.3713666327645403,113.83557448590236,2024,6,13,3,Thursday,2,0,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419,0,0.6593103280735928,0.9383438880688006,,0.6916460670568095,0.16471828671666533,0.6793282625080884,0.16269180434579045
2024-06-14 01:39:33.269831,Standard,0.3106728930758005,115.07635971748678,2024,6,14,4,Friday,2,0,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0,0.3713666327645403,0.8745522310626002,,0.6110918759158382,0.19538668257349734,0.6547512378792693,0.18340790428011422
2024-06-15 01:39:33.269831,Standard,0.34377124707590295,119.00607354555977,2024,6,15,5,Saturday,2,1,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,0,0.3106728930758005,0.7508613195538142,,0.5529361512761366,0.20708530345101236,0.6353149884540589,0.1934946512519123
2024-06-16 01:39:33.269831,Standard,0.21555221163945404,105.25700596856217,2024,6,16,6,Sunday,2,1,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,0,0.34377124707590295,0.834678610876658,,0.46448952281367883,0.1987441420565532,0.610623060406141,0.21322504799262193
2024-06-17 01:39:33.269831,Standard,0.26873007602920734,122.70209495672974,2024,6,17,0,Monday,2,0,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.0,1.0,0,0.21555221163945404,0.7000683922325293,,0.40286976335606145,0.17946252998428794,0.5916290057185335,0.2220010090314769
2024-06-18 01:39:33.269831,Standard,0.0740834915308897,121.79793599908666,2024,6,18,1,Tuesday,2,0,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,0,0.26873007602920734,0.6506849548339322,,0.32049812574134107,0.17908714575141677,0.5643897681297102,0.24625996090611485
2024-06-19 01:39:33.269831,Standard,0.0,132.28701163104498,2024,6,19,2,Wednesday,2,0,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,0,0.0740834915308897,0.6593103280735928,,0.2263109360165421,0.14039230026193875,0.5361702797232246,0.27088553127898823
2024-06-20 01:39:33.269831,Standard,0.20015471537838003,135.55694024209856,2024,6,20,3,Thursday,2,0,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,0,0.0,0.3713666327645403,,0.20185209067566207,0.12497688769541326,0.5201695385639463,0.27401919745531594
2024-06-21 01:39:33.269831,Standard,0.0,152.21823871010176,2024,6,21,4,Friday,2,0,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,0,0.20015471537838003,0.3106728930758005,,0.1574702488076906,0.13467825796452948,0.49652546862922153,0.28949939019453974
2024-06-22 01:39:33.269831,Standard,0.00894406232148309,144.23715690481038,2024,6,22,5,Saturday,2,1,1.2246467991473532e-16,-1.0,-0.9680771188662041,-0.2506525322587213,-0.9749279121818236,-0.2225209339563146,0,0.0,0.34377124707590295,,0.10963779384277347,0.11558961811135232,0.4753262770506242,0.3005606224977954
2024-06-23 01:39:33.269831,Standard,0.0,130.19795346030853,2024,6,23,6,Sunday,2,1,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,0,0.00894406232148309,0.21555221163945404,,0.07884462075142287,0.11130349221013779,0.45552101550684815,0.3095528500172158
2024-06-24 01:39:33.269831,Standard,0.0,128.17309456038615,2024,6,24,0,Monday,2,0,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,0.0,1.0,0,0.0,0.26873007602920734,,0.04045460989010754,0.07546990771922954,0.43730017488657424,0.3164337516028312
2024-06-25 01:39:33.269831,Standard,0.06468209745721117,143.22141387101397,2024,6,25,1,Tuesday,2,0,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0,0.0,0.0740834915308897,,0.039111553593867754,0.0748528386221864,0.4229687103700603,0.318536134751138
2024-06-26 01:39:33.269831,Standard,0.0,126.19820561012968,2024,6,26,2,Wednesday,2,0,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0,0.06468209745721117,0.0,,0.039111553593867754,0.0748528386221864,0.40730320257857655,0.32278286574480414
2024-06-27 01:39:33.269831,Standard,0.20245570091757786,158.7654373772909,2024,6,27,3,Thursday,2,0,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419,0,0.0,0.20015471537838003,,0.03944026581375316,0.07567841925331958,0.39998722037639806,0.319105931392091
2024-06-28 01:39:33.269831,Standard,0.17724147377779947,153.24627983496495,2024,6,28,4,Friday,2,0,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0,0.20245570091757786,0.0,,0.0647604763534388,0.08879675834976561,0.39230633256265324,0.31607395493531987
2024-06-29 01:39:33.269831,Standard,0.2876659486935687,137.71064828677427,2024,6,29,5,Saturday,2,1,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,0,0.17724147377779947,0.00894406232148309,,0.10457788869230818,0.11746104248274887,0.3888183197670171,0.3111636382120332
2024-06-30 01:39:33.269831,Standard,0.3398293387770599,126.16992489831316,2024,6,30,6,Sunday,2,1,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,0,0.2876659486935687,0.0,0.4496714153011233,0.15312493708903102,0.13582560976868224,0.38515691721621503,0.31106913122206753
2024-07-01 01:39:33.269831,Standard,0.6683924947779972,157.68610338460047,2024,7,1,0,Monday,3,0,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.0,1.0,0,0.3398293387770599,0.0,0.46933824620998527,0.24860957920017349,0.21944010918273638,0.3917920588351488,0.3150244254730868
2024-07-02 01:39:33.269831,Standard,0.5613449347565266,143.7943038624322,2024,7,2,1,Tuesday,3,0,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,0.7818314824680298,0.6234898018587336,0,0.6683924947779972,0.06468209745721117,0.6274635110403893,0.3195614131000757,0.2300937178800279,0.38958810629235335,0.3135466028629039
2024-07-03 01:39:33.269831,Standard,0.5293430080213991,158.05543600186465,2024,7,3,2,Wednesday,3,0,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,0.5613449347565266,0.0,0.7874170865577919,0.3951818428174184,0.19127571249285286,0.38098563700780697,0.3056974024188687
2024-07-04 01:39:33.269831,Standard,0.7795124214012766,130.4149161403957,2024,7,4,3,Thursday,3,0,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,0.43388373911755823,-0.900968867902419,0,0.5293430080213991,0.20245570091757786,0.673842592718624,0.4776185171722326,0.2169924653262278,0.38450796463056197,0.3097697894453791
2024-07-05 01:39:33.269831,Standard,0.6243257965166731,140.99088080975767,2024,7,5,4,Friday,3,0,-0.4999999999999997,-0.8660254037844388,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0.7795124214012766,0.17724147377779947,0.7229964658188575,0.5414877061349287,0.17571573851589734,0.38121894232048914,0.3065590986596319
2024-07-06 01:39:33.269831,Standard,0.8013089660185371,147.60526281193953,2024,7,6,5,Saturday,3,1,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0,0.6243257965166731,0.2876659486935687,0.9383438880688006,0.6148652800384956,0.1584549613434861,0.37665111158548037,0.29889667333931863
2024-07-07 01:39:33.269831,Standard,0.6018417457593318,148.53289073456335,2024,7,7,6,Sunday,3,1,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334,0,0.8013089660185371,0.3398293387770599,0.8745522310626002,0.6522956238931059,0.10437550608119231,0.36756076207537147,0.2871479062580217
2024-07-08 01:39:33.269831,Standard,0.6649901532574664,144.01413159900738,2024,7,8,0,Monday,3,0,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.0,1.0,0,0.6018417457593318,0.6683924947779972,0.7508613195538142,0.6518095751044586,0.10429594570080629,0.3646983898654932,0.2836013965797913
2024-07-09 01:39:33.269831,Standard,0.8001087301049739,155.13587936016526,2024,7,9,1,Tuesday,3,0,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,0,0.6649901532574664,0.5613449347565266,0.834678610876658,0.6859186887256653,0.10872797289119339,0.363546060506437,0.28168971266855125
2024-07-10 01:39:33.269831,Standard,0.8202568195133167,138.56418335678444,2024,7,10,2,Wednesday,3,0,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,0,0.8001087301049739,0.5293430080213991,0.7000683922325293,0.7274778046530822,0.09342671041428224,0.3675523414157966,0.2874369293047379
2024-07-11 01:39:33.269831,Standard,0.7143947583099551,148.08960858686558,2024,7,11,3,Thursday,3,0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,0,0.8202568195133167,0.7795124214012766,0.6506849548339322,0.718175281354322,0.09058063396446105,0.369676001531664,0.28982634211465896
2024-07-12 01:39:33.269831,Standard,0.6235492726781653,150.92905108553265,2024,7,12,4,Friday,3,0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,0,0.7143947583099551,0.6243257965166731,0.6593103280735928,0.7180643493773923,0.09071510079068561,0.36848396635181646,0.2886652347699228
2024-07-13 01:39:33.269831,Standard,0.5325842876713915,155.0225908535787,2024,7,13,5,Saturday,3,1,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,0,0.6235492726781653,0.8013089660185371,0.3713666327645403,0.6796751096135143,0.10530307691925618,0.3738578881820448,0.2902172283791909
2024-07-14 01:39:33.269831,Standard,0.3353124772903616,157.08569013184368,2024,7,14,6,Sunday,3,1,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,1,0.5325842876713915,0.6018417457593318,0.3106728930758005,0.6415994998322329,0.16778545509178042,0.37467920765586354,0.29006707416464983
2024-07-15 01:39:33.269831,Standard,0.3280155791605293,138.7535790816213,2024,7,15,0,Monday,3,0,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,1.0,0,0.3353124772903616,0.6649901532574664,0.34377124707590295,0.5934602749612419,0.20431911783614962,0.3741540187253511,0.29013921957983824
2024-07-16 01:39:33.269831,Standard,0.27077144657691793,134.62839964359856,2024,7,16,1,Tuesday,3,0,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,0,0.3280155791605293,0.8001087301049739,0.21555221163945404,0.5178406630286625,0.2128669488471511,0.3759946598899332,0.2892722151710929
2024-07-17 01:39:33.269831,Standard,0.3430175653915714,162.6549707319763,2024,7,17,2,Wednesday,3,0,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0.27077144657691793,0.8202568195133167,0.26873007602920734,0.44966362672555604,0.17245523732258042,0.3784709095353453,0.2886396072345706
2024-07-18 01:39:33.269831,Standard,0.19924772803985702,153.04923488820958,2024,7,18,3,Thursday,3,0,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,0,0.3430175653915714,0.7143947583099551,0.0740834915308897,0.3760711938298278,0.14897398000319234,0.3826430507523109,0.2849693818245915
2024-07-19 01:39:33.269831,Standard,0.0,142.028538071513,2024,7,19,4,Friday,3,0,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,0,0.19924772803985702,0.6235492726781653,0.0,0.28699272630437556,0.1621721359077529,0.3826430507523109,0.2849693818245915
2024-07-20 01:39:33.269831,Standard,0.085998235425704,164.75190740583562,2024,7,20,5,Saturday,3,1,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,0,0.0,0.5325842876713915,0.20015471537838003,0.2231947188407059,0.13502535567060645,0.3788378347538884,0.28823366195262445
2024-07-21 01:39:33.269831,Standard,0.0,150.06412637961887,2024,7,21,6,Sunday,3,1,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,0,0.085998235425704,0.3353124772903616,0.0,0.17529293637065427,0.14752090555567146,0.3788378347538884,0.28823366195262445
2024-07-22 01:39:33.269831,Standard,0.0,160.3077581544381,2024,7,22,0,Monday,3,0,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0.0,1.0,0,0.0,0.3280155791605293,0.00894406232148309,0.12843356791915003,0.14294947271372835,0.37853969934317233,0.2886338038015154
2024-07-23 01:39:33.269831,Standard,0.0633588707367775,148.73826961101705,2024,7,23,1,Tuesday,3,0,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,0,0.0,0.27077144657691793,0.0,0.09880319994198714,0.12938073276325918,0.3806516617010649,0.2859881566997545
2024-07-24 01:39:33.269831,Standard,0.12267734573153359,168.16030506357754,2024,7,24,2,Wednesday,3,0,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,0,0.0633588707367775,0.3430175653915714,0.0,0.06732602570483888,0.07575165028091717,0.3847409065587827,0.28119455467836474
2024-07-25 01:39:33.269831,Standard,0.14671785039784452,164.53803946372747,2024,7,25,3,Thursday,3,0,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0,0.12267734573153359,0.19924772803985702,0.06468209745721117,0.059821757470265656,0.061826913113216204,0.38747543165680376,0.2783593531438663
2024-07-26 01:39:33.269831,Standard,0.018820317486778523,143.86955124354864,2024,7,26,4,Friday,3,0,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,0.14671785039784452,0.0,0.0,0.06251037425409116,0.05914287489217875,0.38810277557302975,0.27747578529031847
2024-07-27 01:39:33.269831,Standard,0.13396466149788916,155.3929823916736,2024,7,27,5,Saturday,3,1,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,0,0.018820317486778523,0.085998235425704,0.20245570091757786,0.0693627208358319,0.06482364649626916,0.38581974092570676,0.27933149929993906
2024-07-28 01:39:33.269831,Standard,0.2704316859100366,151.3934618108098,2024,7,28,6,Sunday,3,1,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0,0.13396466149788916,0.0,0.17724147377779947,0.10799581882298,0.0916356542001253,0.3889260813301147,0.27744378354008187
2024-07-29 01:39:33.269831,Standard,0.41438983638513227,157.83369521826984,2024,7,29,0,Monday,3,0,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0.0,1.0,0,0.2704316859100366,0.0,0.2876659486935687,0.16719436687799888,0.13420474357983989,0.39315021091983354,0.27681289759431416
2024-07-30 01:39:33.269831,Standard,0.3520825762154701,133.6520355834209,2024,7,30,1,Tuesday,3,0,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,0,0.41438983638513227,0.0633588707367775,0.3398293387770599,0.2084406105178121,0.14116099000098112,0.39355865216778047,0.2767405394108477
2024-07-31 01:39:33.269831,Standard,0.46459877866072163,149.2629194078057,2024,7,31,2,Wednesday,3,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0.3520825762154701,0.12267734573153359,0.6683924947779972,0.2572865295076961,0.1638692331780171,0.3867655282972046,0.2722260167086956
2024-08-01 01:39:33.269831,Standard,0.45206115982971673,152.03612349624797,2024,8,1,3,Thursday,3,0,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,0,0.46459877866072163,0.14671785039784452,0.5613449347565266,0.30090700228367784,0.17005452938919782,0.3831227357996443,0.2705352659299287
2024-08-02 01:39:33.269831,Standard,0.515493438508922,122.86345485451623,2024,8,2,4,Friday,3,0,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,0.45206115982971673,0.018820317486778523,0.5293430080213991,0.3718603052868413,0.13212689621308732,0.3826610834825617,0.2702888502479771
2024-08-03 01:39:33.269831,Standard,0.7785105124303772,127.56795255367835,2024,8,3,5,Saturday,3,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0,0.515493438508922,0.13396466149788916,0.7795124214012766,0.4639382839914824,0.16029487136587672,0.3826276865168651,0.2702381814706622
2024-08-04 01:39:33.269831,Standard,0.8820341643708575,117.90990037834788,2024,8,4,6,Sunday,3,1,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0,0.7785105124303772,0.2704316859100366,0.6243257965166731,0.5513100666287425,0.1992022580184437,0.3912179654453379,0.2820251048983924
2024-08-05 01:39:33.269831,Standard,0.773221594360028,134.46317292942413,2024,8,5,0,Monday,3,0,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,0.0,1.0,0,0.8820341643708575,0.41438983638513227,0.8013089660185371,0.6025717463394419,0.20420271612648921,0.3902817197233876,0.2806600889938376
2024-08-06 01:39:33.269831,Standard,0.8981620479365118,143.1424125748922,2024,8,6,1,Tuesday,3,0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0,0.773221594360028,0.3520825762154701,0.6018417457593318,0.6805830994424478,0.1967320085796626,0.40015906312929356,0.2932922754813393
2024-08-07 01:39:33.269831,Standard,0.8339723606520728,149.75648904391014,2024,8,7,2,Wednesday,3,0,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0,0.8981620479365118,0.46459877866072163,0.6649901532574664,0.7333507540126407,0.17776808874099007,0.40579180337578047,0.3000975154605474
2024-08-08 01:39:33.269831,Standard,0.715910631057549,134.19747812214067,2024,8,8,3,Thursday,3,0,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,0,0.8339723606520728,0.45206115982971673,0.8001087301049739,0.7710435356166169,0.1296431395829377,0.40298520007419963,0.2966565750851913
2024-08-09 01:39:33.269831,Standard,0.7825497220646171,148.4255359400399,2024,8,9,4,Friday,3,0,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,0,0.715910631057549,0.515493438508922,0.8202568195133167,0.8091944332674306,0.06516922215715311,0.40172829682590966,0.2949023690278086
2024-08-10 01:39:33.269831,Standard,0.8510615868375546,116.982059184134,2024,8,10,5,Saturday,3,1,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,0,0.7825497220646171,0.7785105124303772,0.7143947583099551,0.8195588724684557,0.06524513960170748,0.4062838577768296,0.30089362914816264
2024-08-11 01:39:33.269831,Standard,0.6315314970059943,112.35543822107209,2024,8,11,6,Sunday,3,1,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,0,0.8510615868375546,0.8820341643708575,0.6235492726781653,0.7837727771306182,0.08946897873768632,0.4065499319210906,0.30109583881497815
2024-08-12 01:39:33.269831,Standard,0.7191590228117212,127.40416818457116,2024,8,12,0,Monday,3,0,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0.0,1.0,0,0.6315314970059943,0.773221594360028,0.5325842876713915,0.7760495526237173,0.09280289269021003,0.4127690897591016,0.3056808041952853
2024-08-13 01:39:33.269831,Standard,0.2211901659181293,130.3366177010533,2024,8,13,1,Tuesday,3,0,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,0,0.7191590228117212,0.8981620479365118,0.3353124772903616,0.6793392837639483,0.21570103002895247,0.4089650127133605,0.30738332211564434
2024-08-14 01:39:33.269831,Standard,0.4821902504375226,124.67305251905907,2024,8,14,2,Wednesday,3,0,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,0.2211901659181293,0.8339723606520728,0.3280155791605293,0.6290846965904412,0.21464672304475266,0.41410416842259357,0.3072720625190025
2024-08-15 01:39:33.269831,Standard,0.3255400304967139,102.79915713889578,2024,8,15,3,Thursday,3,0,-0.8660254037844385,-0.5000000000000004,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,1,0.4821902504375226,0.715910631057549,0.27077144657691793,0.5733174679388933,0.237791936070399,0.4159297878865868,0.3065529623205604
2024-08-16 01:39:33.269831,Standard,0.20740460772309385,121.02735694432599,2024,8,16,4,Friday,3,0,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0,0.3255400304967139,0.7825497220646171,0.3430175653915714,0.4911538801758185,0.25236485762572836,0.4114093559643042,0.30865784940319474
2024-08-17 01:39:33.269831,Standard,0.1740619767365612,107.29213714874149,2024,8,17,5,Saturday,3,1,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0,0.20740460772309385,0.8510615868375546,0.19924772803985702,0.3944396501613909,0.21896207818096444,0.410569830920861,0.30928841856762007
2024-08-18 01:39:33.269831,Standard,0.0,125.427055159096,2024,8,18,6,Sunday,3,1,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,0,0.1740619767365612,0.6315314970059943,0.0,0.3042208648748203,0.234542263191209,0.410569830920861,0.30928841856762007
